BookingID,Date,TeeTime,Course,Players,GreenFee,CartFee,FandB,TotalRevenue,BookingSource,CustomerType,Cancelled,Weather
TN000249,2025-12-27,08:00:00,Pinnacle,4,224.27,128.76,0.0,1025.84,Phone,Member,No,Windy
TN000250,2025-03-15,10:50:00,Pinnacle,3,288.56,104.48,52.17,1022.33,Online,Public,No,Clear
TN000251,2025-12-01,08:10:00,Pinnacle,2,232.3,61.32,122.82,648.74,Online,Member,No,Clear
TN000252,2025-07-13,06:30:00,Monument,3,171.16,98.62,0.0,612.1,Online,Public,No,Cloudy
TN000253,2025-04-15,08:10:00,Monument,4,229.0,140.14,257.35,1313.49,Phone,Public,No,Clear
TN000254,2025-12-30,11:30:00,Pinnacle,3,216.35,96.56,0.0,745.61,Walk-up,Member,No,Clear
TN000255,2025-12-01,09:00:00,Pinnacle,2,330.04,68.73,0.0,728.81,Walk-up,Public,No,Clear
TN000256,2025-02-21,06:40:00,Monument,4,246.79,125.9,0.0,0.0,Phone,Group,Yes,Windy
TN000257,2025-02-09,07:00:00,Pinnacle,2,313.58,70.48,95.49,793.13,Online,Public,No,Cloudy
TN000258,2025-01-16,06:50:00,Pinnacle,3,278.26,99.62,129.67,1064.07,Phone,ResortGuest,No,Clear
TN000259,2025-02-23,15:40:00,Pinnacle,4,186.99,121.1,177.85,1046.91,Online,Public,No,Clear
TN000260,2025-03-29,06:50:00,Monument,2,251.4,64.68,0.0,567.48,Online,Member,No,Clear
TN000261,2025-04-18,12:10:00,Pinnacle,2,171.66,70.41,87.82,501.55,Phone,Public,No,Clear
TN000262,2025-06-21,08:50:00,Monument,4,145.48,138.73,174.9,895.55,Phone,ResortGuest,No,Windy
TN000263,2025-03-01,08:10:00,Monument,3,315.7,101.39,47.91,1096.4,Online,Public,No,Cloudy
TN000264,2025-10-25,11:20:00,Pinnacle,3,158.25,95.75,0.0,570.5,Phone,Member,No,Clear
TN000265,2025-01-31,08:50:00,Pinnacle,3,239.16,96.59,0.0,814.07,Sales/Events,Group,No,Clear
TN000266,2025-11-13,09:30:00,Pinnacle,4,248.49,134.49,82.15,1210.6,Online,Public,No,Clear
TN000267,2025-12-13,07:00:00,Monument,4,260.65,134.07,146.01,1322.68,Concierge,ResortGuest,No,Clear
TN000268,2025-02-24,10:30:00,Pinnacle,2,277.81,66.98,34.74,657.34,Online,Public,No,Cloudy
TN000269,2025-01-23,06:50:00,Monument,3,239.14,95.62,72.98,886.02,Online,Group,No,Clear
TN000270,2025-12-07,06:30:00,Monument,3,305.22,101.77,0.0,1017.43,Online,Public,No,Clear
TN000271,2025-11-07,06:30:00,Monument,2,319.28,70.23,32.51,741.3,Online,Public,No,Clear
TN000272,2025-06-01,09:30:00,Pinnacle,4,154.2,134.65,119.77,871.22,Online,Public,No,Clear
TN000273,2025-02-08,08:50:00,Pinnacle,3,250.85,92.8,181.16,1026.51,Online,Member,No,Clear
TN000274,2025-12-12,09:20:00,Pinnacle,4,223.88,139.3,0.0,1034.82,Phone,ResortGuest,No,Clear
TN000275,2025-10-19,07:40:00,Monument,3,218.29,100.4,62.79,818.06,Concierge,ResortGuest,No,Clear
TN000276,2025-08-03,09:00:00,Monument,4,132.12,122.04,130.2,780.72,Phone,Member,No,Windy
TN000277,2025-03-22,06:30:00,Pinnacle,3,311.76,102.39,84.0,1121.67,Phone,Public,No,Cloudy
TN000278,2025-03-02,14:30:00,Pinnacle,2,203.23,60.97,118.93,586.36,Online,Public,No,Cloudy
TN000279,2025-11-16,06:40:00,Monument,4,229.68,120.85,123.41,1162.98,Online,Group,No,Cloudy
TN000280,2025-08-10,11:00:00,Pinnacle,3,145.57,99.4,0.0,536.11,Online,Public,No,Rain
TN000281,2025-08-24,06:50:00,Pinnacle,4,142.61,138.84,0.0,709.28,Concierge,ResortGuest,No,Clear
TN000282,2025-03-25,08:40:00,Monument,3,273.24,100.95,0.0,920.67,Concierge,ResortGuest,No,Windy
TN000283,2025-07-14,07:40:00,Pinnacle,2,165.67,67.75,76.56,475.65,Online,Public,No,Windy
TN000284,2025-12-04,10:00:00,Monument,3,215.46,99.95,0.0,746.33,Concierge,ResortGuest,No,Clear
TN000285,2025-03-19,06:50:00,Pinnacle,4,253.42,122.84,55.42,1191.94,Phone,Member,No,Cloudy
TN000286,2025-04-27,12:40:00,Monument,4,137.75,125.34,137.51,813.85,Online,Group,No,Clear
TN000287,2025-04-27,06:40:00,Pinnacle,3,206.05,94.29,71.86,784.3,Phone,Member,No,Clear
TN000288,2025-12-27,09:00:00,Monument,3,312.7,99.81,140.99,1178.9,Phone,Public,No,Clear
TN000289,2025-10-12,10:30:00,Pinnacle,4,202.65,138.37,86.52,1035.49,Online,Public,No,Clear
TN000290,2025-06-09,06:40:00,Monument,3,129.8,92.41,123.78,605.59,Phone,Member,No,Cloudy
TN000291,2025-08-17,07:20:00,Pinnacle,2,162.7,69.18,0.0,394.58,Online,Public,No,Windy
TN000292,2025-01-18,06:50:00,Monument,3,308.76,104.21,123.72,1154.21,Online,Public,No,Clear
TN000293,2025-07-26,07:50:00,Monument,3,133.48,96.49,0.0,0.0,Sales/Events,Group,Yes,Windy
TN000294,2025-02-08,07:00:00,Pinnacle,3,314.64,103.63,165.03,1212.58,Walk-up,Public,No,Cloudy
TN000295,2025-12-28,08:10:00,Monument,4,309.15,134.77,105.78,1477.15,Online,Public,No,Cloudy
TN000296,2025-02-21,07:30:00,Pinnacle,3,224.87,93.94,0.0,768.55,Online,Member,No,Clear
TN000297,2025-11-23,10:50:00,Pinnacle,2,259.36,65.49,111.37,695.58,Online,Public,No,Clear
TN000298,2025-06-14,08:20:00,Monument,4,135.63,127.82,0.0,670.34,Sales/Events,Group,No,Clear
TN000299,2025-05-06,07:20:00,Pinnacle,3,167.61,100.67,0.0,603.5,Phone,Public,No,Cloudy
TN000300,2025-05-24,12:30:00,Pinnacle,3,100.3,96.41,0.0,397.31,Online,Member,No,Windy
TN000301,2025-11-29,12:40:00,Pinnacle,3,225.4,102.94,59.96,839.1,Online,Public,No,Clear
TN000302,2025-12-03,09:00:00,Monument,3,248.71,94.59,0.0,840.72,Phone,Member,No,Clear
TN000303,2025-10-26,07:30:00,Monument,4,195.4,124.44,0.0,906.04,Phone,Group,No,Clear
TN000304,2025-05-11,14:00:00,Monument,3,96.89,97.54,105.87,494.08,Walk-up,Member,No,Clear
TN000305,2025-03-19,07:20:00,Pinnacle,2,334.04,66.17,102.37,836.62,Walk-up,Public,No,Cloudy
TN000306,2025-01-26,06:30:00,Pinnacle,4,273.76,132.24,87.87,1315.15,Phone,ResortGuest,No,Cloudy
TN000307,2025-03-08,07:30:00,Pinnacle,3,299.28,100.01,0.0,997.85,Online,Public,No,Clear
TN000308,2025-02-14,07:00:00,Pinnacle,2,261.58,60.32,0.0,583.48,Online,Member,No,Cloudy
TN000309,2025-08-15,13:30:00,Pinnacle,2,117.33,66.36,71.35,372.37,Phone,Public,No,Clear
TN000310,2025-03-08,08:10:00,Monument,4,302.75,135.71,155.65,1502.36,Phone,Public,No,Clear
TN000311,2025-06-08,12:20:00,Monument,3,123.85,102.59,176.44,650.58,Online,Public,No,Clear
TN000312,2025-11-13,10:00:00,Pinnacle,3,206.24,96.48,0.0,715.2,Walk-up,Member,No,Clear
TN000313,2025-12-27,13:30:00,Pinnacle,4,242.25,135.36,131.85,1236.21,Online,Public,No,Clear
TN000314,2025-03-25,08:10:00,Monument,3,275.56,98.47,0.0,0.0,Online,ResortGuest,Yes,Clear
TN000315,2025-03-12,09:00:00,Monument,3,284.57,98.39,158.71,1110.81,Online,Public,No,Clear
TN000316,2025-02-24,12:20:00,Pinnacle,3,186.66,93.26,0.0,653.24,Online,Member,No,Clear
TN000317,2025-12-29,14:10:00,Monument,3,178.26,89.58,158.18,782.54,Online,Public,No,Clear
TN000318,2025-06-28,11:30:00,Monument,4,106.34,121.64,167.76,714.76,Phone,Group,No,Windy
TN000319,2025-09-29,13:30:00,Pinnacle,3,131.66,104.93,0.0,499.91,Walk-up,Public,No,Cloudy
TN000320,2025-06-22,06:30:00,Pinnacle,4,143.15,138.24,139.02,849.86,Online,ResortGuest,No,Windy
TN000321,2025-06-20,15:40:00,Monument,2,93.07,61.59,91.86,339.59,Walk-up,Public,No,Cloudy
TN000322,2025-12-27,07:50:00,Pinnacle,2,309.29,65.73,0.0,0.0,Phone,Public,Yes,Windy
TN000323,2025-08-01,09:10:00,Monument,4,142.22,133.35,0.0,702.23,Online,Public,No,Windy
TN000324,2025-01-10,10:10:00,Monument,3,200.96,94.04,0.0,696.92,Online,Member,No,Clear
TN000325,2025-12-21,08:10:00,Monument,4,275.86,141.31,0.0,1244.75,Online,Public,No,Windy
TN000326,2025-11-07,06:40:00,Monument,4,283.94,137.1,0.0,1272.86,Phone,Public,No,Clear
TN000327,2025-09-28,07:10:00,Pinnacle,4,139.75,139.89,92.99,791.88,Online,ResortGuest,No,Windy
TN000328,2025-03-24,14:20:00,Pinnacle,4,167.11,115.36,0.0,783.8,Online,Member,No,Clear
TN000329,2025-11-29,07:30:00,Pinnacle,4,274.12,135.93,131.72,1364.13,Phone,ResortGuest,No,Clear
TN000330,2025-03-29,07:00:00,Pinnacle,4,277.69,133.97,86.5,1331.23,Online,ResortGuest,No,Clear
TN000331,2025-11-05,13:50:00,Pinnacle,4,179.08,122.02,206.2,1044.54,Sales/Events,Group,No,Clear
TN000332,2025-02-02,07:00:00,Pinnacle,3,296.98,102.66,0.0,993.6,Online,Public,No,Clear
TN000333,2025-05-04,06:30:00,Pinnacle,2,156.51,66.5,43.19,422.71,Phone,ResortGuest,No,Clear
TN000334,2025-09-21,09:10:00,Monument,3,108.04,91.2,159.03,574.35,Sales/Events,Group,No,Windy
TN000335,2025-01-28,10:00:00,Monument,3,242.58,98.82,0.0,826.56,Walk-up,Public,No,Clear
TN000336,2025-12-09,09:00:00,Monument,3,285.01,104.1,146.01,1105.14,Online,Public,No,Clear
TN000337,2025-02-17,09:00:00,Pinnacle,2,248.44,60.96,36.13,593.97,Walk-up,Member,No,Clear
TN000338,2025-05-18,08:50:00,Monument,3,164.07,101.42,45.65,639.28,Online,Public,No,Clear
TN000339,2025-11-28,10:40:00,Pinnacle,3,278.17,101.46,0.0,935.97,Phone,Public,No,Clear
TN000340,2025-04-12,09:40:00,Monument,3,171.47,103.39,108.12,725.92,Online,ResortGuest,No,Clear
TN000341,2025-08-31,07:50:00,Pinnacle,3,175.14,100.3,0.0,625.72,Online,Public,No,Clear
TN000342,2025-01-18,06:30:00,Pinnacle,3,269.65,90.93,55.08,954.96,Sales/Events,Group,No,Clear
TN000343,2025-05-04,08:50:00,Monument,3,168.48,103.77,104.57,713.78,Phone,Public,No,Clear
TN000344,2025-05-18,15:00:00,Pinnacle,3,100.92,93.89,0.0,396.65,Online,ResortGuest,No,Clear
TN000345,2025-11-23,08:20:00,Monument,4,241.61,126.1,100.55,1193.09,Sales/Events,Group,No,Clear
TN000346,2025-11-18,07:40:00,Pinnacle,4,290.72,130.91,128.15,1421.94,Phone,ResortGuest,No,Cloudy
TN000347,2025-08-20,09:30:00,Pinnacle,2,147.14,69.05,34.63,397.96,Online,Public,No,Cloudy
TN000348,2025-12-15,12:50:00,Pinnacle,2,239.57,67.93,55.4,602.47,Online,Public,No,Clear
TN000349,2025-03-28,13:20:00,Monument,3,225.86,99.92,59.4,836.9,Phone,Public,No,Clear
TN000350,2025-11-06,07:50:00,Monument,3,257.55,101.01,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN000351,2025-05-25,06:40:00,Pinnacle,3,176.43,105.34,130.45,765.08,Online,Public,No,Clear
TN000352,2025-10-18,12:20:00,Pinnacle,4,177.23,140.38,221.9,1071.2,Online,Public,No,Clear
TN000353,2025-10-12,08:00:00,Monument,3,239.63,104.27,0.0,823.16,Walk-up,Public,No,Cloudy
TN000354,2025-02-16,15:20:00,Pinnacle,3,185.85,94.77,45.36,697.68,Phone,Public,No,Cloudy
TN000355,2025-03-31,14:30:00,Monument,3,201.94,92.55,0.0,698.37,Online,Public,No,Clear
TN000356,2025-01-22,09:40:00,Monument,4,187.94,121.73,205.67,1079.16,Online,Member,No,Windy
TN000357,2025-02-20,08:30:00,Monument,3,227.76,96.75,85.79,865.82,Online,Member,No,Clear
TN000358,2025-02-20,07:20:00,Pinnacle,3,230.76,93.91,107.03,893.22,Online,Member,No,Clear
TN000359,2025-05-04,07:30:00,Pinnacle,2,131.34,63.83,83.69,410.2,Phone,Member,No,Clear
TN000360,2025-10-04,11:50:00,Pinnacle,4,166.67,120.27,0.0,786.95,Online,Member,No,Clear
TN000361,2025-11-27,12:40:00,Monument,4,200.21,131.11,0.0,931.95,Concierge,ResortGuest,No,Clear
TN000362,2025-01-23,15:20:00,Pinnacle,3,170.01,90.39,0.0,0.0,Concierge,ResortGuest,Yes,Windy
TN000363,2025-12-05,12:30:00,Monument,4,211.02,140.94,80.36,1065.38,Phone,Public,No,Clear
TN000364,2025-12-21,08:20:00,Pinnacle,3,238.34,91.66,155.4,962.08,Phone,Member,No,Clear
TN000365,2025-03-23,07:30:00,Pinnacle,4,281.75,135.81,152.04,1414.85,Concierge,ResortGuest,No,Clear
TN000366,2025-08-12,07:10:00,Pinnacle,4,141.44,139.95,0.0,705.71,Concierge,ResortGuest,No,Cloudy
TN000367,2025-11-01,11:20:00,Monument,3,252.77,99.14,112.69,970.14,Online,Public,No,Clear
TN000368,2025-10-18,09:40:00,Monument,4,205.17,136.41,192.02,1149.11,Online,Public,No,Windy
TN000369,2025-06-07,11:40:00,Pinnacle,4,133.27,136.79,0.0,669.87,Online,Public,No,Windy
TN000370,2025-02-09,07:20:00,Monument,2,309.28,65.9,29.68,714.14,Online,Public,No,Clear
TN000371,2025-12-06,14:40:00,Monument,3,194.61,94.06,0.0,677.89,Online,Public,No,Clear
TN000372,2025-12-16,07:20:00,Pinnacle,4,232.56,129.65,0.0,1059.89,Online,Member,No,Cloudy
TN000373,2025-06-15,13:10:00,Pinnacle,3,104.25,103.74,0.0,416.49,Phone,ResortGuest,No,Clear
TN000374,2025-11-11,09:10:00,Monument,3,209.55,98.56,95.77,822.98,Concierge,ResortGuest,No,Clear
TN000375,2025-11-23,10:40:00,Monument,2,241.31,68.12,115.19,665.93,Online,Public,No,Clear
TN000376,2025-03-30,08:30:00,Monument,3,295.61,105.05,116.69,1108.57,Online,Public,No,Cloudy
TN000377,2025-03-09,12:40:00,Monument,3,217.23,104.14,151.77,907.6,Online,Public,No,Clear
TN000378,2025-06-21,11:40:00,Monument,1,138.24,40.0,33.33,211.57,Online,Public,No,Clear
TN000379,2025-01-25,09:40:00,Pinnacle,2,257.57,69.84,0.0,584.98,Online,Public,No,Clear
TN000380,2025-02-17,08:50:00,Pinnacle,3,328.86,101.97,62.22,1150.77,Phone,Public,No,Clear
TN000381,2025-07-05,15:30:00,Monument,3,85.0,82.46,0.0,337.46,Walk-up,Member,No,Rain
TN000382,2025-04-26,12:30:00,Monument,4,138.15,123.12,0.0,675.72,Online,Member,No,Clear
TN000383,2025-12-16,07:30:00,Pinnacle,1,235.43,40.0,32.37,307.8,Online,Member,No,Clear
TN000384,2025-03-14,15:20:00,Monument,2,140.67,55.67,0.0,337.01,Online,Member,No,Clear
TN000385,2025-03-21,14:30:00,Pinnacle,3,187.02,89.26,0.0,650.32,Online,Public,No,Clear
TN000386,2025-04-25,14:50:00,Monument,4,147.2,117.63,0.0,706.43,Online,Public,No,Clear
TN000387,2025-04-13,07:40:00,Monument,3,222.82,100.96,0.0,769.42,Phone,ResortGuest,No,Clear
TN000388,2025-03-05,11:40:00,Pinnacle,4,265.92,132.64,0.0,1196.32,Online,Public,No,Cloudy
TN000389,2025-10-21,08:40:00,Pinnacle,3,210.82,103.68,0.0,736.14,Concierge,ResortGuest,No,Cloudy
TN000390,2025-03-12,11:30:00,Monument,4,214.36,131.79,0.0,989.23,Online,ResortGuest,No,Clear
TN000391,2025-03-02,08:10:00,Monument,4,242.95,135.41,76.0,1183.21,Phone,ResortGuest,No,Clear
TN000392,2025-03-02,11:20:00,Monument,2,257.84,67.04,0.0,582.72,Online,Public,No,Clear
TN000393,2025-03-27,06:40:00,Pinnacle,4,266.99,140.99,0.0,1208.95,Phone,ResortGuest,No,Cloudy
TN000394,2025-08-31,09:40:00,Pinnacle,3,146.24,98.86,0.0,537.58,Phone,Public,No,Clear
TN000395,2025-11-18,06:30:00,Pinnacle,3,319.17,100.63,0.0,1058.14,Online,Public,No,Cloudy
TN000396,2025-12-25,11:20:00,Monument,4,200.19,126.46,0.0,927.22,Walk-up,Member,No,Clear
TN000397,2025-11-15,12:10:00,Pinnacle,3,187.12,95.48,0.0,656.84,Online,Member,No,Clear
TN000398,2025-12-28,09:40:00,Monument,1,243.58,40.0,0.0,283.58,Online,Public,No,Clear
TN000399,2025-03-11,07:00:00,Monument,4,280.97,132.02,196.03,1451.93,Online,Public,No,Cloudy
TN000400,2025-03-04,11:40:00,Pinnacle,3,258.22,97.93,0.0,872.59,Walk-up,Public,No,Cloudy
TN000401,2025-02-16,10:50:00,Pinnacle,4,268.13,139.33,0.0,1211.85,Phone,Public,No,Clear
TN000402,2025-11-06,06:30:00,Pinnacle,4,227.76,122.94,0.0,1033.98,Phone,Member,No,Clear
TN000403,2025-08-27,09:30:00,Monument,4,127.47,133.25,0.0,643.13,Online,Public,No,Windy
TN000404,2025-06-28,07:40:00,Pinnacle,4,176.3,140.1,128.88,974.18,Online,Public,No,Clear
TN000405,2025-03-29,13:50:00,Pinnacle,4,200.31,135.94,111.39,1048.57,Concierge,ResortGuest,No,Clear
TN000406,2025-01-04,08:30:00,Pinnacle,3,324.78,98.61,65.64,1138.59,Online,Public,No,Windy
TN000407,2025-11-25,09:00:00,Pinnacle,4,328.7,133.55,0.0,1448.35,Online,Public,No,Clear
TN000408,2025-01-11,08:40:00,Pinnacle,4,298.21,133.93,137.25,1464.02,Concierge,ResortGuest,No,Clear
TN000409,2025-12-18,07:00:00,Monument,4,301.67,137.44,177.58,1521.7,Phone,Public,No,Clear
TN000410,2025-08-10,12:10:00,Pinnacle,3,119.4,104.3,0.0,462.5,Online,Public,No,Cloudy
TN000411,2025-08-30,09:30:00,Monument,4,116.58,131.29,165.07,762.68,Phone,ResortGuest,No,Clear
TN000412,2025-11-29,07:50:00,Monument,2,311.27,70.43,0.0,692.97,Online,Public,No,Windy
TN000413,2025-03-10,06:50:00,Monument,4,222.07,128.55,161.6,1178.43,Online,Member,No,Windy
TN000414,2025-04-13,10:20:00,Monument,3,213.51,105.96,152.07,898.56,Phone,Public,No,Clear
TN000415,2025-01-16,10:50:00,Pinnacle,4,224.72,123.38,0.0,1022.26,Phone,Member,No,Clear
TN000416,2025-02-05,07:30:00,Monument,3,293.07,98.1,154.69,1132.0,Walk-up,Public,No,Clear
TN000417,2025-12-06,09:40:00,Monument,4,265.31,140.58,212.4,1414.22,Online,Public,No,Cloudy
TN000418,2025-03-30,10:30:00,Pinnacle,2,225.1,61.42,0.0,0.0,Online,Member,Yes,Clear
TN000419,2025-08-17,07:50:00,Monument,3,156.49,103.0,71.22,643.69,Online,Public,No,Rain
TN000420,2025-03-08,07:40:00,Pinnacle,3,290.92,100.78,123.67,1097.21,Concierge,ResortGuest,No,Clear
TN000421,2025-12-13,08:10:00,Monument,4,278.0,137.34,0.0,1249.34,Online,Public,No,Clear
TN000422,2025-12-30,09:00:00,Monument,4,260.5,122.12,0.0,1164.12,Sales/Events,Group,No,Clear
TN000423,2025-03-02,14:40:00,Pinnacle,4,169.38,111.8,0.0,789.32,Sales/Events,Group,No,Clear
TN000424,2025-11-09,07:50:00,Pinnacle,2,291.0,69.95,0.0,651.95,Online,Public,No,Clear
TN000425,2025-01-17,06:40:00,Pinnacle,4,236.47,129.36,60.52,1135.76,Sales/Events,Group,No,Clear
TN000426,2025-03-08,07:50:00,Monument,3,226.35,97.58,198.85,975.48,Sales/Events,Group,No,Clear
TN000427,2025-02-04,07:10:00,Pinnacle,3,228.45,97.05,66.83,849.23,Online,Member,No,Clear
TN000428,2025-01-11,07:40:00,Monument,3,297.38,105.09,0.0,997.23,Online,Public,No,Clear
TN000429,2025-11-23,09:50:00,Pinnacle,4,227.87,121.3,87.37,1120.15,Online,Member,No,Clear
TN000430,2025-06-21,12:00:00,Monument,2,138.8,67.57,0.0,0.0,Online,Public,Yes,Clear
TN000431,2025-11-20,07:40:00,Pinnacle,3,287.73,103.81,111.64,1078.64,Online,Public,No,Clear
TN000432,2025-01-25,12:50:00,Pinnacle,3,184.82,93.45,0.0,647.91,Walk-up,Member,No,Clear
TN000433,2025-12-27,11:00:00,Monument,4,219.44,120.8,0.0,998.56,Phone,Group,No,Clear
TN000434,2025-12-07,13:40:00,Monument,3,227.46,106.08,0.0,788.46,Online,Public,No,Clear
TN000435,2025-12-27,07:20:00,Pinnacle,4,245.98,129.49,171.81,1285.22,Phone,Group,No,Clear
TN000436,2025-05-18,09:50:00,Pinnacle,3,150.68,99.19,121.71,672.94,Online,Public,No,Clear
TN000437,2025-04-06,10:00:00,Monument,3,200.27,105.44,183.0,889.25,Online,Public,No,Cloudy
TN000438,2025-03-11,08:20:00,Pinnacle,2,282.14,70.64,0.0,634.92,Phone,ResortGuest,No,Cloudy
TN000439,2025-04-27,07:00:00,Pinnacle,3,258.45,104.35,0.0,879.7,Online,Public,No,Clear
TN000440,2025-01-19,07:50:00,Pinnacle,4,274.98,136.48,0.0,1236.4,Online,ResortGuest,No,Clear
TN000441,2025-12-13,08:20:00,Pinnacle,4,285.22,134.08,158.26,1433.22,Phone,ResortGuest,No,Clear
TN000442,2025-03-23,10:50:00,Pinnacle,2,270.97,66.26,0.0,608.2,Online,Public,No,Clear
TN000443,2025-06-15,11:40:00,Monument,3,140.47,104.75,48.55,574.71,Online,Public,No,Windy
TN000444,2025-01-28,08:40:00,Pinnacle,3,310.2,99.39,60.98,1090.97,Online,Public,No,Clear
TN000445,2025-01-23,11:30:00,Pinnacle,3,202.34,90.82,0.0,697.84,Online,Member,No,Windy
TN000446,2025-02-15,08:40:00,Pinnacle,3,323.19,100.95,75.02,1145.54,Online,Public,No,Cloudy
TN000447,2025-05-17,07:00:00,Pinnacle,4,168.07,134.5,247.87,1054.65,Online,Public,No,Cloudy
TN000448,2025-06-06,11:20:00,Monument,2,118.77,68.31,99.93,405.78,Phone,ResortGuest,No,Cloudy
TN000449,2025-10-05,14:00:00,Monument,4,183.75,132.18,0.0,867.18,Phone,Public,No,Clear
TN000450,2025-12-03,07:40:00,Pinnacle,3,238.62,96.7,0.0,812.56,Online,Member,No,Clear
TN000451,2025-10-19,09:00:00,Pinnacle,2,226.95,67.96,0.0,521.86,Online,Public,No,Clear
TN000452,2025-04-13,08:50:00,Pinnacle,4,249.76,136.33,0.0,1135.37,Phone,Public,No,Clear
TN000453,2025-09-07,13:10:00,Monument,4,125.69,132.97,60.73,696.46,Online,Public,No,Clear
TN000454,2025-11-01,11:10:00,Pinnacle,3,209.96,93.57,51.07,774.52,Phone,Member,No,Clear
TN000455,2025-12-10,13:20:00,Pinnacle,2,246.43,67.39,0.0,560.25,Online,Public,No,Clear
TN000456,2025-03-26,06:30:00,Pinnacle,4,338.43,140.75,152.56,1647.03,Online,Public,No,Cloudy
TN000457,2025-01-12,07:50:00,Pinnacle,2,334.58,69.4,30.7,769.26,Online,Public,No,Clear
TN000458,2025-09-06,13:50:00,Monument,4,108.87,140.98,0.0,576.46,Online,Public,No,Cloudy
TN000459,2025-03-02,13:30:00,Pinnacle,3,235.02,102.6,0.0,807.66,Phone,Public,No,Windy
TN000460,2025-08-30,12:10:00,Monument,2,118.51,67.61,42.13,346.76,Online,Public,No,Rain
TN000461,2025-11-24,14:00:00,Monument,4,163.63,126.0,0.0,780.52,Phone,Member,No,Clear
TN000462,2025-04-18,07:40:00,Monument,4,191.67,121.74,179.24,1067.66,Sales/Events,Group,No,Clear
TN000463,2025-01-26,09:00:00,Monument,2,261.17,67.85,0.0,590.19,Concierge,ResortGuest,No,Cloudy
TN000464,2025-11-09,12:50:00,Pinnacle,3,180.17,94.82,0.0,635.33,Sales/Events,Group,No,Cloudy
TN000465,2025-11-11,07:10:00,Monument,3,249.83,97.07,0.0,846.56,Sales/Events,Group,No,Clear
TN000466,2025-07-13,07:10:00,Monument,3,161.78,102.34,127.95,715.63,Walk-up,Public,No,Windy
TN000467,2025-05-08,12:10:00,Monument,4,103.13,135.14,279.2,826.86,Online,ResortGuest,No,Clear
TN000468,2025-11-22,06:40:00,Monument,3,274.07,104.97,97.38,1024.56,Phone,ResortGuest,No,Cloudy
TN000469,2025-01-19,09:10:00,Pinnacle,4,202.81,124.01,0.0,935.25,Online,Member,No,Cloudy
TN000470,2025-09-30,07:40:00,Monument,4,165.8,139.28,0.0,802.48,Walk-up,Public,No,Clear
TN000471,2025-09-29,14:20:00,Monument,3,104.31,91.8,0.0,404.73,Walk-up,Public,No,Clear
TN000472,2025-04-12,13:00:00,Pinnacle,2,167.45,67.12,59.6,461.62,Walk-up,Public,No,Clear
TN000473,2025-08-31,06:40:00,Pinnacle,4,147.26,137.31,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN000474,2025-10-18,13:50:00,Monument,4,183.06,132.93,133.33,998.5,Walk-up,Public,No,Rain
TN000475,2025-12-07,11:00:00,Pinnacle,4,276.84,139.76,92.39,1339.51,Phone,Public,No,Cloudy
TN000476,2025-02-22,10:20:00,Pinnacle,3,270.72,100.44,0.0,912.6,Online,Public,No,Clear
TN000477,2025-08-02,10:10:00,Pinnacle,3,136.27,102.34,143.13,654.28,Walk-up,Public,No,Clear
TN000478,2025-09-14,12:50:00,Monument,3,123.76,104.6,0.0,475.88,Online,Public,No,Windy
TN000479,2025-09-14,08:40:00,Monument,3,162.32,103.12,0.0,590.08,Phone,Public,No,Clear
TN000480,2025-08-30,14:40:00,Monument,3,104.15,88.77,129.28,530.5,Online,Public,No,Clear
TN000481,2025-01-14,14:20:00,Monument,3,158.18,84.86,0.0,559.4,Sales/Events,Group,No,Clear
TN000482,2025-12-21,06:40:00,Pinnacle,4,298.97,139.06,191.74,1526.68,Online,Public,No,Cloudy
TN000483,2025-03-10,15:10:00,Pinnacle,3,143.87,84.25,76.82,592.68,Online,Member,No,Clear
TN000484,2025-06-07,10:30:00,Pinnacle,3,155.21,100.22,97.8,663.65,Online,Public,No,Clear
TN000485,2025-09-10,07:30:00,Pinnacle,2,153.72,68.5,0.0,375.94,Online,Public,No,Clear
TN000486,2025-01-10,06:50:00,Pinnacle,3,313.31,99.57,0.0,1039.5,Online,Public,No,Clear
TN000487,2025-11-30,14:20:00,Pinnacle,3,145.05,86.25,103.48,624.88,Walk-up,Member,No,Clear
TN000488,2025-02-10,07:10:00,Pinnacle,3,244.08,94.61,68.96,895.81,Phone,Member,No,Clear
TN000489,2025-03-02,09:40:00,Pinnacle,3,271.04,102.67,97.53,1013.32,Phone,Public,No,Clear
TN000490,2025-03-15,13:00:00,Pinnacle,3,239.82,105.3,134.71,959.47,Online,Public,No,Clear
TN000491,2025-03-22,07:20:00,Monument,4,241.36,129.38,202.61,1297.43,Sales/Events,Group,No,Clear
TN000492,2025-01-20,15:30:00,Monument,4,177.97,123.18,135.67,970.73,Online,Public,No,Cloudy
TN000493,2025-01-25,06:40:00,Pinnacle,1,318.26,40.0,22.16,380.42,Phone,Public,No,Cloudy
TN000494,2025-11-16,14:20:00,Pinnacle,3,210.19,94.71,108.34,833.62,Phone,Public,No,Clear
